Loci	Mean_rho	Median	L95	U95
  1532	   0.71133	   0.92014	   0.02609	   1.06150
  1533	   1.19987	   0.96232	   0.08095	   2.88281
  1534	   0.70919	   0.92115	   0.00579	   1.06604
  1535	   0.73872	   0.92014	   0.03263	   1.06150
  1536	   0.79106	   0.92781	   0.05376	   1.22839
  1537	   0.91054	   0.93365	   0.06948	   1.71758
  1538	   0.84316	   0.92781	   0.03079	   1.40332
  1539	   0.68318	   0.91886	   0.01290	   1.06150
  1540	   1.01425	   0.93837	   0.03079	   4.40843
  1541	   0.91430	   0.93365	   0.04443	   1.88799
  1542	   0.98617	   0.93837	   0.13665	   2.50218
  1543	   0.82416	   0.93306	   0.04768	   1.29755
  1544	   1.15606	   0.95776	   0.08086	   3.34234
  1545	   1.27626	   0.94793	   0.54508	   4.15505
  1546	   1.04677	   0.94264	   0.04650	   2.94035
  1547	   0.91802	   0.93907	   0.10756	   1.54398
  1548	   0.87139	   0.93306	   0.03275	   1.30372
  1549	   0.83401	   0.93017	   0.05961	   1.10776
  1550	   0.96911	   0.93907	   0.16426	   2.93835
  1551	   0.83076	   0.93738	   0.01534	   1.11528
  1552	   0.71219	   0.92014	   0.03079	   1.06150
  1553	   0.85196	   0.93017	   0.15006	   1.09773
  1554	   0.74965	   0.92780	   0.02193	   1.06150
  1555	   0.71470	   0.92014	   0.05381	   1.06150
  1556	   0.77505	   0.92115	   0.08128	   1.06604
  1557	   0.85939	   0.93306	   0.07755	   1.46274
  1558	   0.68341	   0.92014	   0.00057	   1.06150
  1559	   0.82944	   0.93017	   0.11643	   1.10776
  1560	   0.71796	   0.92014	   0.02256	   1.06150
  1561	   0.88892	   0.93306	   0.00771	   2.62332
  1562	   0.81731	   0.92781	   0.11489	   1.27399
  1563	   0.83126	   0.92539	   0.09894	   1.09400
  1564	   0.72847	   0.92115	   0.00519	   1.09400
  1565	   0.89404	   0.93139	   0.04849	   1.82255
  1566	   1.18908	   0.94264	   0.21304	   3.55385
  1567	   1.16632	   0.95388	   0.08518	   3.74564
  1568	   0.80047	   0.92781	   0.06706	   1.09400
  1569	   0.85204	   0.93837	   0.05143	   1.20702
  1570	   0.78921	   0.92780	   0.03496	   1.20702
  1571	   1.86796	   0.96089	   0.01422	   5.08277
  1572	   3.56691	   4.40246	   0.06935	   6.86391
  1573	   3.03341	   4.37404	   0.01379	   5.17176
  1574	   3.32264	   4.40395	   0.03427	   5.21429
  1575	   3.35841	   4.41455	   0.04539	   5.21429
  1576	   3.36068	   4.46621	   0.01907	   5.21429
  1577	   3.31292	   4.46621	   0.01061	   5.21429
  1578	   3.43906	   4.46621	   0.01680	   5.21429
  1579	   3.47506	   4.46621	   0.16540	   5.21429
  1580	   3.42013	   4.46621	   0.02285	   5.21429
  1581	   3.77680	   4.46621	   0.14961	   5.21429
  1582	   3.51953	   4.46621	   0.10025	   5.21429
  1583	   3.39300	   4.46621	   0.02273	   5.21429
  1584	   3.67709	   4.53732	   0.02731	   5.21429
  1585	   5.29065	   4.69250	   0.10045	  12.99642
  1586	   3.62930	   4.50318	   0.03705	   5.21429
  1587	   3.39936	   4.46621	   0.02199	   5.21429
  1588	   3.51745	   4.46621	   0.01864	   5.21429
  1589	   4.15539	   4.54230	   0.05550	   5.54114
  1590	   3.54888	   4.53762	   0.01672	   5.41034
  1591	   4.22482	   4.57294	   0.04347	   7.34101
  1592	   3.96098	   4.56414	   0.06475	   7.21647
  1593	   3.66807	   4.52164	   0.07244	   5.31909
  1594	   3.65959	   4.52164	   0.06398	   5.31909
  1595	   3.40782	   4.52164	   0.00524	   5.25913
  1596	   3.55187	   4.52164	   0.05694	   5.25913
  1597	   3.58462	   4.53732	   0.01093	   5.31909
  1598	   4.62195	   4.61862	   0.04681	  10.10328
  1599	   3.43551	   4.52164	   0.00217	   5.25913
  1600	   3.43571	   4.52164	   0.00653	   5.25913
  1601	   3.47251	   4.52164	   0.12151	   5.25913
  1602	   3.43223	   4.52164	   0.01288	   5.25913
  1603	   3.61479	   4.50318	   0.06802	   5.25913
  1604	   3.68731	   4.50318	   0.53438	   5.25913
  1605	   3.52917	   4.50318	   0.06463	   5.25913
  1606	   3.43715	   4.50318	   0.03700	   5.25913
  1607	   3.57738	   4.50318	   0.06495	   5.25913
  1608	   3.45778	   4.50318	   0.03185	   5.25913
  1609	   3.43185	   4.50318	   0.07065	   5.25913
  1610	   3.40425	   4.50318	   0.01869	   5.25913
  1611	   3.54416	   4.50318	   0.08266	   5.25913
  1612	   3.37711	   4.50318	   0.00599	   5.25913
  1613	   3.41989	   4.50318	   0.03404	   5.25913
  1614	   3.46296	   4.46621	   0.11273	   5.21429
  1615	   4.00656	   4.46621	   0.12280	   5.21429
  1616	   2.01575	   0.38698	   0.01568	   5.03504
  1617	   0.28523	   0.32131	   0.00939	   0.49050
  1618	   0.39267	   0.35433	   0.12408	   0.87739
  1619	   0.61204	   0.35936	   0.24341	   1.88355
  1620	   0.41355	   0.34950	   0.17478	   1.17613
  1621	   0.26718	   0.32259	   0.00481	   0.49050
  1622	   0.31836	   0.32891	   0.05156	   0.60859
  1623	   0.59819	   0.35433	   0.03079	   2.41174
  1624	   0.30079	   0.32674	   0.01444	   0.60859
  1625	   0.44777	   0.34961	   0.09338	   1.47354
  1626	   0.31946	   0.33358	   0.05190	   0.60859
  1627	   0.40664	   0.35936	   0.08174	   0.94306
  1628	   0.27859	   0.32438	   0.01116	   0.49050
  1629	   0.82321	   0.36338	   0.08880	   4.27055
  1630	   0.50311	   0.35433	   0.06632	   1.75981
  1631	   0.45038	   0.34950	   0.07512	   1.16060
  1632	   0.41805	   0.34850	   0.03079	   1.23483
  1633	   0.45304	   0.35432	   0.15900	   1.21093
  1634	   0.54544	   0.35433	   0.06400	   2.81005
  1635	   0.28506	   0.32438	   0.01186	   0.49816
  1636	   0.29934	   0.33358	   0.03293	   0.49899
  1637	   0.31530	   0.33358	   0.01314	   0.65794
  1638	   0.41092	   0.34961	   0.18630	   0.99487
  1639	   0.33013	   0.34323	   0.02746	   0.73644
  1640	   0.39030	   0.34459	   0.03079	   1.36866
  1641	   0.31011	   0.32432	   0.05473	   0.48719
  1642	   0.34234	   0.34459	   0.02636	   0.77873
  1643	   0.31362	   0.33929	   0.07040	   0.49050
  1644	   0.39713	   0.34850	   0.11518	   1.31074
  1645	   0.40330	   0.34614	   0.05584	   1.40004
  1646	   0.29397	   0.32259	   0.04206	   0.48719
  1647	   0.51877	   0.35432	   0.03262	   1.78073
  1648	   0.49349	   0.36352	   0.24341	   1.21907
  1649	   0.39191	   0.34961	   0.02717	   0.96330
  1650	   0.30101	   0.32432	   0.06471	   0.48719
  1651	   0.58083	   0.36352	   0.24341	   2.19485
  1652	   0.35396	   0.33929	   0.01968	   1.33963
  1653	   0.58557	   0.37056	   0.24623	   1.81836
  1654	   0.56104	   0.36220	   0.04703	   1.62194
  1655	   0.53411	   0.34850	   0.00114	   1.77226
  1656	   1.18648	   1.37333	   0.05202	   2.60790
  1657	   1.03062	   1.40312	   0.02702	   1.83742
  1658	   1.38010	   1.55194	   0.03862	   2.09079
  1659	   1.24439	   1.54484	   0.03079	   1.92613
  1660	   1.19660	   1.54484	   0.01554	   1.92613
  1661	   1.39309	   1.58653	   0.03316	   3.06540
  1662	   1.21836	   1.55194	   0.00464	   2.00540
  1663	   1.21302	   1.54611	   0.02659	   1.92613
  1664	   1.34209	   1.56590	   0.05320	   2.00540
  1665	   1.29297	   1.55194	   0.04237	   2.00540
  1666	   1.99239	   1.62194	   0.37387	   5.92312
  1667	   1.24724	   1.55194	   0.04803	   2.00540
  1668	   1.18720	   1.54611	   0.03255	   1.92613
  1669	   1.16016	   1.54611	   0.00585	   1.92613
  1670	   1.26658	   1.54611	   0.02418	   1.94140
  1671	   1.29898	   1.56135	   0.03079	   2.00540
  1672	   1.31608	   1.54484	   0.04943	   1.92613
  1673	   1.34694	   1.57517	   0.03079	   2.09079
  1674	   1.29717	   1.54936	   0.04074	   1.92613
  1675	   1.77129	   1.60651	   0.03079	   4.77765
  1676	   1.43674	   1.60642	   0.04502	   2.30518
  1677	   1.23397	   1.54611	   0.04506	   1.94140
  1678	   1.25860	   1.54611	   0.04345	   1.94140
  1679	   1.21592	   1.54611	   0.05419	   1.94140
  1680	   1.21307	   1.54611	   0.01793	   1.94140
  1681	   1.34431	   1.55194	   0.15880	   1.94140
  1682	   1.39252	   1.58055	   0.07370	   1.94140
  1683	   1.22649	   1.55194	   0.00715	   2.00540
  1684	   1.38209	   1.58055	   0.03079	   2.09079
  1685	   1.31440	   1.56590	   0.09397	   2.00540
  1686	   1.34302	   1.55194	   0.06860	   2.00540
  1687	   1.46880	   1.58055	   0.03277	   2.68905
  1688	   1.54971	   1.60524	   0.07709	   3.75684
  1689	   1.66152	   1.60909	   0.03079	   4.17625
  1690	   1.25201	   1.56590	   0.00955	   2.09079
  1691	   2.09043	   1.65934	   0.08046	   5.43535
  1692	   1.44597	   1.60146	   0.08836	   2.46920
  1693	   1.21195	   1.56135	   0.00193	   2.09079
  1694	   1.21955	   1.56135	   0.01202	   2.09079
  1695	   1.20408	   1.54611	   0.03414	   1.94140
  1696	   1.73348	   1.62194	   0.20401	   2.90289
  1697	   1.32663	   1.55194	   0.07082	   1.94140
  1698	   1.26792	   1.54611	   0.04648	   1.94140
  1699	   1.32921	   1.56590	   0.08055	   1.94140
